round,global_test_acc,global_test_loss,global_best_score,current_beta,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
71,74.24986361156574,0.6555153953618017,80.71428571428571,0.645,57.083333333333336,52.666666666666664,69.76190476190476,66.25,70.8,80.71428571428571,7.889057636260986
72,73.59519912711401,0.6350277282040695,80.71428571428571,0.64,42.5,66.66666666666667,55.833333333333336,66.25,70.8,80.71428571428571,8.062229871749878
73,69.012547735952,0.7364893792004421,80.71428571428571,0.635,56.666666666666664,58.8,57.857142857142854,66.25,70.8,80.71428571428571,7.984420537948608
74,61.53846153846154,0.9342552361817196,80.71428571428571,0.63,59.583333333333336,56.13333333333333,68.57142857142857,66.25,70.8,80.71428571428571,7.98343563079834
75,72.50409165302783,0.6562850650014549,80.71428571428571,0.625,47.5,64.26666666666667,78.92857142857143,66.25,70.8,80.71428571428571,7.868771553039551
76,71.41298417894163,0.655971333898347,80.71428571428571,0.62,61.666666666666664,53.86666666666667,64.64285714285714,66.25,70.8,80.71428571428571,8.011358737945557
77,72.99509001636662,0.6810257352631668,80.71428571428571,0.615,39.166666666666664,59.46666666666667,80.23809523809524,66.25,70.8,80.71428571428571,7.938440322875977
78,71.95853791598472,0.6864395675988033,80.71428571428571,0.61,50.416666666666664,61.6,66.66666666666667,66.25,70.8,80.71428571428571,7.855530261993408
79,77.30496453900709,0.6045990308810925,80.71428571428571,0.605,63.333333333333336,65.2,77.85714285714286,66.25,70.8,80.71428571428571,7.782599449157715
80,70.48554282596835,0.7233142976103157,80.71428571428571,0.6,48.333333333333336,60.0,77.5,66.25,70.8,80.71428571428571,7.855535984039307
81,76.97763229678124,0.5841931351299944,80.71428571428571,0.595,50.833333333333336,52.8,76.30952380952381,66.25,70.8,80.71428571428571,7.943801164627075
82,61.10201854882706,0.8687290405404979,81.07142857142857,0.5900000000000001,37.916666666666664,56.13333333333333,81.07142857142857,66.25,70.8,81.07142857142857,7.905786991119385
83,74.79541734860884,0.6733418733909212,81.07142857142857,0.585,66.66666666666667,50.266666666666666,67.85714285714286,66.66666666666667,70.8,81.07142857142857,7.919884920120239
84,70.7037643207856,0.673701215406944,81.07142857142857,0.5800000000000001,60.416666666666664,43.2,55.595238095238095,66.66666666666667,70.8,81.07142857142857,7.854408264160156
85,46.59028914348063,1.2422704450015365,81.07142857142857,0.575,47.083333333333336,66.26666666666667,73.21428571428571,66.66666666666667,70.8,81.07142857142857,7.904515027999878
86,54.228041462084015,1.0956767345296925,81.07142857142857,0.5700000000000001,56.25,60.4,71.78571428571429,66.66666666666667,70.8,81.07142857142857,7.848395347595215
87,69.012547735952,0.6954930486350224,81.07142857142857,0.565,46.25,31.6,65.0,66.66666666666667,70.8,81.07142857142857,7.717020273208618
88,55.53737043098745,1.048516770889019,81.07142857142857,0.56,42.083333333333336,58.666666666666664,74.4047619047619,66.66666666666667,70.8,81.07142857142857,7.8077473640441895
89,72.99509001636662,0.6911100375241247,81.07142857142857,0.5549999999999999,49.166666666666664,64.4,73.69047619047619,66.66666666666667,70.8,81.07142857142857,7.729665517807007
90,73.43153300600109,0.6446792925226277,81.07142857142857,0.55,49.166666666666664,55.333333333333336,59.404761904761905,66.66666666666667,70.8,81.07142857142857,7.874740839004517
91,73.92253136933988,0.6671153820794204,81.07142857142857,0.5449999999999999,47.083333333333336,60.666666666666664,76.78571428571429,66.66666666666667,70.8,81.07142857142857,7.961939096450806
92,65.41189307146755,0.8239417507730681,81.07142857142857,0.54,57.083333333333336,56.93333333333333,80.95238095238095,66.66666666666667,70.8,81.07142857142857,8.012356758117676
93,70.97654118930714,0.729924972715049,81.07142857142857,0.5349999999999999,45.833333333333336,52.4,77.02380952380952,66.66666666666667,70.8,81.07142857142857,8.076489686965942
94,74.84997272231315,0.6409581149446553,81.07142857142857,0.53,49.583333333333336,59.2,74.16666666666667,66.66666666666667,70.8,81.07142857142857,7.989269018173218
95,68.84888161483906,0.7719634236960575,81.07142857142857,0.525,45.0,60.8,79.64285714285714,66.66666666666667,70.8,81.07142857142857,8.068681240081787
96,76.32296781232951,0.6142452595562771,81.07142857142857,0.52,45.416666666666664,64.8,40.95238095238095,66.66666666666667,70.8,81.07142857142857,8.087890863418579
97,67.21222040370976,0.7498987728151781,81.07142857142857,0.515,61.25,65.2,75.47619047619048,66.66666666666667,70.8,81.07142857142857,8.127855777740479
98,62.08401527550464,0.8498206590784008,81.07142857142857,0.51,58.333333333333336,63.733333333333334,64.76190476190476,66.66666666666667,70.8,81.07142857142857,8.032079458236694
99,74.5771958537916,0.6595892114885922,81.07142857142857,0.505,59.166666666666664,60.266666666666666,65.35714285714286,66.66666666666667,70.8,81.07142857142857,8.045300245285034
100,72.66775777414075,0.6621366184333275,81.07142857142857,0.5,47.5,70.4,58.69047619047619,66.66666666666667,70.8,81.07142857142857,8.160184621810913
